task_id,category,forecast_origin,outcome_available_at,evidence_url,evidence_published_at,content_sha256,is_estimated_date,reviewer,outcome_available_at_source,evidence_rationale,manual_review_eligible
A1-CN_A-20230630-00001,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/600519.SS/history,2023-07-28T07:00:00Z,5271040040f86d9bd89d2d78f457a2eca3edbe635ff2890e0a53309ca954f869,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230630-00002,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/000858.SZ/history,2023-07-28T07:00:00Z,c073edf98d870a256fe0da85517ca990c79a1da1d920cd9fcee958090e148a3b,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230630-00003,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/601318.SS/history,2023-07-28T07:00:00Z,5e4d35385fe99015fd5edb2d6a315424ad5bcca6e30cbf1fec2e818f36bb0198,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230630-00004,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/600036.SS/history,2023-07-28T07:00:00Z,da7bf3ed493b8af7600d4d74294fd8526a29ea504a02dabee4dfffe7c41b7094,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230630-00005,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/601398.SS/history,2023-07-28T07:00:00Z,4180521ed0bf80779d738f55e06a18df0050f4d2f1558e5deecc794fa72a2326,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230630-00006,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/600030.SS/history,2023-07-28T07:00:00Z,a27282c4961b50ea6fb1dc59df26e6c09e9ef04a10a8c8825269c6d1aa0981a4,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230630-00007,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/300750.SZ/history,2023-07-28T07:00:00Z,eca85c549e7ba2c7f4d99dbb2910bc742e2460e26d5598874833172facdabe75,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230630-00008,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/601012.SS/history,2023-07-28T07:00:00Z,52026bf85ac966de0e754744eee200fc2baa03987d574b7a72c6f938f7b691f6,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230630-00009,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/002594.SZ/history,2023-07-28T07:00:00Z,007736b239e2e59145279a8a7843fea8afcc8f36bfcd2c6664be8a5d2eda65f2,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230630-00010,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/300760.SZ/history,2023-07-28T07:00:00Z,21135006737378316dd3102d343c0a54bf1dd8dcfc971f6a35d93b716f95d4aa,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230630-00011,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/600276.SS/history,2023-07-28T07:00:00Z,aa0e6c079fee3d1ab5973265efd2766d2a69bff58fd54938f67faf896baad57a,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230630-00012,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/603259.SS/history,2023-07-28T07:00:00Z,da188e8f957b6fd4bf06587af1bb68ad3a3cb6288022551ff8cf62c636297b80,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230630-00013,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/000333.SZ/history,2023-07-28T07:00:00Z,db9dea4800d93683cd73e6d1193f8056aba01127ae3de1251288e12deb10bb36,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230630-00014,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/000651.SZ/history,2023-07-28T07:00:00Z,2d4d948b5262e72bb439929cce1d6f32dba2f9a1dd23bc43ae606b7641cbc5ce,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230630-00015,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/603288.SS/history,2023-07-28T07:00:00Z,7fc028bae50db70e62e23a9790caf6dc39314f50901593f56a648b06bf9d96dd,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230630-00016,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/601888.SS/history,2023-07-28T07:00:00Z,e1bbc63d784f0d6ee9ee2590176c9a17b78d201001ad18d5b2e34ba0f8eb1665,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230630-00017,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/300059.SZ/history,2023-07-28T07:00:00Z,55da5410582e93ec2b1aefdc94806077a45a9f5d1c549eec5c1e10c0b9080c7d,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230630-00018,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/688981.SS/history,2023-07-28T07:00:00Z,eb0b7b43b0446e1e147b6c7b4c9edc9d6960ea7ab52d991c562fe513c7f16203,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230630-00019,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/000002.SZ/history,2023-07-28T07:00:00Z,1b6fa3186af52d850b92f85cfb1c9287b2a23fa86cb3bee40fe95d46be040d1b,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230630-00020,A1,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/601668.SS/history,2023-07-28T07:00:00Z,11fe49221d5c3e6bac1e4711dc7004aab758f74a3041f92c037d93bebc6e89eb,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00001,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/600519.SS/history,2023-10-27T07:00:00Z,7accf0f7186dbcd3a83521c967193a6af0ce271adf73c90fcc2edaf9c4d4887a,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00002,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/000858.SZ/history,2023-10-27T07:00:00Z,1918ca4074ac1dacd3334fb85bbffd352a6b1ede165ee32d8de1deea442594e5,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00003,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/601318.SS/history,2023-10-27T07:00:00Z,5b828f2901ec0c29735575cfcf1265651ad560cf603e81d474ba2787be102149,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00004,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/600036.SS/history,2023-10-27T07:00:00Z,89bcf84c62cc08e103d09c905ad9c00a5d5f310b717337db79c2284696605e8c,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00005,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/601398.SS/history,2023-10-27T07:00:00Z,4f6650ef6eda171e76a5edd7e28a399bbd13ee8f8b105b36f4df9db28922124b,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00006,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/600030.SS/history,2023-10-27T07:00:00Z,ca43df99c794ff3768963e382b3cdebe4b1840c0dff1cbf107d449f67712b5ce,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00007,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/300750.SZ/history,2023-10-27T07:00:00Z,bc8d973d160f300a78fed3b27d898af04c5beb9998d89bfbd9d2fd6ffb3eca60,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00008,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/601012.SS/history,2023-10-27T07:00:00Z,1c0fe2befa6c9499c78f0bbbbccd29a5df4233244b8b8b67e7b2a0e21b130a23,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00009,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/002594.SZ/history,2023-10-27T07:00:00Z,e9b16578c4ef3ff4764a59013eb85d768d08d3c0566d2f6de64de39550989134,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00010,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/300760.SZ/history,2023-10-27T07:00:00Z,2f43e77a5b9a42df4becbd1b1288ece147fa4429dc785149705c28f5281f0864,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00011,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/600276.SS/history,2023-10-27T07:00:00Z,daade93955f13e813a6b50f861ffa4535313d1bebba27defaf73ba48f7cfa021,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00012,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/603259.SS/history,2023-10-27T07:00:00Z,114be74ee736c4292e2be2e5b75d518514d1c4fa54252e583446fe1aac8a4784,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00013,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/000333.SZ/history,2023-10-27T07:00:00Z,5f3e94c2277508d9b4e0de71a7927bb1407292f89c98f4c397321c9202698a35,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00014,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/000651.SZ/history,2023-10-27T07:00:00Z,f332c1d37a1af23ced31ad4b8e6df2d336839f129109919ebb0f86694beb3928,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00015,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/603288.SS/history,2023-10-27T07:00:00Z,8c43a5a11c9ddaee3d9692842851134f53040674611ac4058a480ccb7d35213d,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00016,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/601888.SS/history,2023-10-27T07:00:00Z,1bae26599831ee0709196091918856fd400e7d7f5eb3c84a7629813d704db2fe,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00017,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/300059.SZ/history,2023-10-27T07:00:00Z,6a1d5334bed104c19def2bdd528d9481c91c5b477e5daea12395e87ab109ec21,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00018,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/688981.SS/history,2023-10-27T07:00:00Z,6b0c793e39382e6d2e58675e9eb6b029654b66198b487f04f80fc38b0e390731,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00019,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/000002.SZ/history,2023-10-27T07:00:00Z,e24e06157d9ad540162779821819cfea3637d8fa270ed25ca2151530edabb85f,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20230929-00020,A1,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/601668.SS/history,2023-10-27T07:00:00Z,45ce1aeb93a0eb16ea756f339f1b4654c5f06da1a50abfb5d616793545424d76,否,,observed_yahoo_forward_trading_day,Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20231229-00001,A1,2023-12-29,2024-01-26,https://finance.yahoo.com/quote/600519.SS/history,2024-01-26T07:00:00Z,b76b4a43fcc31db29504771ed8cb5e36c290d085e2c8ddeb55d132e5bd61a4b9,否,,observed_yahoo_forward_trading_day,Adjusted close on 2024-01-26 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20231229-00002,A1,2023-12-29,2024-01-26,https://finance.yahoo.com/quote/000858.SZ/history,2024-01-26T07:00:00Z,99a8b2b4d83cee0eb526148f59184c32f565ab26636434db240a3a9c4762e8e6,否,,observed_yahoo_forward_trading_day,Adjusted close on 2024-01-26 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20231229-00003,A1,2023-12-29,2024-01-26,https://finance.yahoo.com/quote/601318.SS/history,2024-01-26T07:00:00Z,83d2d5b01d0487b777c73a62f01c75c270f561f1803164820edc6be85df924e4,否,,observed_yahoo_forward_trading_day,Adjusted close on 2024-01-26 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20231229-00004,A1,2023-12-29,2024-01-26,https://finance.yahoo.com/quote/600036.SS/history,2024-01-26T07:00:00Z,0ff8d7bbd4766784bc6b8e79f9e7b6c6df8491d2b6b0acdb70fad98fd9e2a867,否,,observed_yahoo_forward_trading_day,Adjusted close on 2024-01-26 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20231229-00005,A1,2023-12-29,2024-01-26,https://finance.yahoo.com/quote/601398.SS/history,2024-01-26T07:00:00Z,abafa6f8bb221e5bbb37be6b6b45064d57f8d87e489e0a09f63df99aa50b8283,否,,observed_yahoo_forward_trading_day,Adjusted close on 2024-01-26 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20231229-00006,A1,2023-12-29,2024-01-26,https://finance.yahoo.com/quote/600030.SS/history,2024-01-26T07:00:00Z,58b4486c19f1ff39d5b19e7edae02ace367b087a07312bc740aa13dfdb08d34a,否,,observed_yahoo_forward_trading_day,Adjusted close on 2024-01-26 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20231229-00007,A1,2023-12-29,2024-01-26,https://finance.yahoo.com/quote/300750.SZ/history,2024-01-26T07:00:00Z,608a502683be4ca76ff162d8fc01292a445e4f49605eca0fa119994f1cdb49e6,否,,observed_yahoo_forward_trading_day,Adjusted close on 2024-01-26 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20231229-00008,A1,2023-12-29,2024-01-26,https://finance.yahoo.com/quote/601012.SS/history,2024-01-26T07:00:00Z,fb0d06c19e28d7096f188b79c6e80c24f48cbb7b3052414d761141183430f315,否,,observed_yahoo_forward_trading_day,Adjusted close on 2024-01-26 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20231229-00009,A1,2023-12-29,2024-01-26,https://finance.yahoo.com/quote/002594.SZ/history,2024-01-26T07:00:00Z,ec0cd674735bdb3c36c2b6652c48dffb5eedbb3ca5cc58fd66ab98da893ed2cc,否,,observed_yahoo_forward_trading_day,Adjusted close on 2024-01-26 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20231229-00010,A1,2023-12-29,2024-01-26,https://finance.yahoo.com/quote/300760.SZ/history,2024-01-26T07:00:00Z,9e8f08f423b398519c527623805eedf0023048ebbfd55ac4cb650e8a71bc8aff,否,,observed_yahoo_forward_trading_day,Adjusted close on 2024-01-26 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20231229-00011,A1,2023-12-29,2024-01-26,https://finance.yahoo.com/quote/600276.SS/history,2024-01-26T07:00:00Z,d775153eef63b44bb72a3f4516a1771b43390d9b3b61f0a4019c5248785183d8,否,,observed_yahoo_forward_trading_day,Adjusted close on 2024-01-26 is the earliest public end-of-day price observation used for primary_forward_close.,是
A1-CN_A-20231229-00012,A1,2023-12-29,2024-01-26,https://finance.yahoo.com/quote/603259.SS/history,2024-01-26T07:00:00Z,89d1d35f976a5d916d7c0039f0ec64cf1d026927938ed14e97054b35f9e8ad20,否,,observed_yahoo_forward_trading_day,Adjusted close on 2024-01-26 is the earliest public end-of-day price observation used for primary_forward_close.,是
